id,name,web_name,team,team_id,position,cost,total_points,form,points_per_game,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,selected_by_percent,value_form,value_season,transfers_in,transfers_out,transfers_in_event,transfers_out_event,fdr_attack,fdr_defence,fdr_overall,fixtures_count,team_strength_attack,team_strength_defence,next_opponent,next_fixture_home,next_fixture_fdr,minutes_per_game,cost_efficiency,form_per_cost,fdr_adjusted_form,fdr_value_score,position_encoded,data_validation_warnings,transfer_risk,unavailable_player
190,Hjalmar Ekdal,Ekdal,Burnley,3,Defender,4.0,1,1.0,1.0,90,0,0,0,3,0,0,0,0,0,0,0,-5,9.8,0.5,8.0,1.8,0.2,0.2,0.2,2002,937,2002,937,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,2.3684210526315788,0.25,0.25,0.6799999999999999,0.16999999999999998,2,0,low,False
191,Maxime Estève,Estève,Burnley,3,Defender,4.0,1,1.0,1.0,90,0,0,0,3,0,0,0,0,0,0,0,0,19.4,0.5,17.0,3.7,20.1,0.2,0.2,32129,29148,32129,29148,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,2.3684210526315788,0.25,0.25,0.6799999999999999,0.16999999999999998,2,0,low,False
192,Quilindschy Hartman,Hartman,Burnley,3,Defender,4.0,1,1.0,1.0,90,0,0,0,3,0,0,0,0,0,0,0,-2,13.4,11.7,2.0,2.7,0.5,0.2,0.2,2235,1573,2235,1573,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,2.3684210526315788,0.25,0.25,0.6799999999999999,0.16999999999999998,2,0,low,False
193,Bashir Humphreys,Humphreys,Burnley,3,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,41,524,41,524,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,2,0,low,False
194,Jordan Beyer,Jordan,Burnley,3,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,251,784,251,784,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,2,0,low,False
195,Lucas Pires Silva,Lucas Pires,Burnley,3,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,137,721,137,721,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,2,0,low,False
196,Shurandy Sambo,Sambo,Burnley,3,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,147,533,147,533,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,2,0,low,False
197,Oliver Sonne,Sonne,Burnley,3,Defender,4.0,1,1.0,1.0,73,0,0,0,3,0,0,0,0,0,0,0,-4,4.6,15.9,6.0,2.7,0.1,0.2,0.2,685,534,685,534,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,1.9210526315789473,0.25,0.25,0.6799999999999999,0.16999999999999998,2,0,low,False
198,Axel Tuanzebe,Tuanzebe,Burnley,3,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,1777,8172,1777,8172,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,2,0,low,False
199,Joe Worrall,Worrall,Burnley,3,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,152,589,152,589,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,2,0,low,False
200,Jaidon Anthony,Anthony,Burnley,3,Midfielder,5.5,2,2.0,2.0,84,0,0,0,3,0,0,0,0,0,0,0,9,7.0,26.2,32.0,6.5,0.1,0.4,0.4,621,732,621,732,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,2.210526315789474,0.36363636363636365,0.36363636363636365,1.3599999999999999,0.24727272727272726,3,0,low,False
201,Manuel Benson Hedilazio,Benson,Burnley,3,Midfielder,5.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,179,45,179,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,3,0,low,False
202,Jacob Bruun Larsen,Bruun Larsen,Burnley,3,Midfielder,5.5,1,1.0,1.0,27,0,0,0,1,0,0,0,0,0,0,0,2,3.6,0.7,8.0,1.2,0.0,0.2,0.2,76,294,76,294,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.7105263157894737,0.18181818181818182,0.18181818181818182,0.6799999999999999,0.12363636363636363,3,0,low,False
203,Enock Agyei,Boateng,Burnley,3,Midfielder,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,127,405,127,405,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,3,0,low,False
204,Darko Churlinov,Churlinov,Burnley,3,Midfielder,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,168,21,168,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,3,0,low,False
205,Josh Cullen,Cullen,Burnley,3,Midfielder,5.0,4,4.0,4.0,90,0,0,0,3,0,0,0,0,0,0,0,21,23.8,59.4,0.0,8.3,0.1,0.8,0.8,730,319,730,319,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,2.3684210526315788,0.8,0.8,2.7199999999999998,0.544,3,0,low,False
206,Marcus Edwards,Edwards,Burnley,3,Midfielder,5.0,1,1.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.1,0.2,0.2,126,721,126,721,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.13157894736842105,0.2,0.2,0.6799999999999999,0.136,3,0,low,False
207,Hannibal Mejbri,Hannibal,Burnley,3,Midfielder,5.0,2,2.0,2.0,62,0,0,0,2,0,0,0,0,0,0,0,8,0.0,1.7,5.0,0.6,0.1,0.4,0.4,384,866,384,866,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,1.631578947368421,0.4,0.4,1.3599999999999999,0.272,3,0,low,False
208,Luca Koleosho,Koleosho,Burnley,3,Midfielder,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,256,27,256,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,3,0,low,False
209,Josh Laurent,Laurent,Burnley,3,Midfielder,5.0,2,2.0,2.0,62,0,0,0,2,0,0,0,0,0,0,0,11,10.6,11.2,20.0,4.2,0.0,0.4,0.4,87,145,87,145,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,1.631578947368421,0.4,0.4,1.3599999999999999,0.272,3,0,low,False
210,Loum Tchaouna,Tchaouna,Burnley,3,Midfielder,5.0,1,1.0,1.0,16,0,0,0,0,0,0,0,0,0,0,0,4,3.2,0.8,0.0,0.4,0.0,0.2,0.2,24,187,24,187,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.42105263157894735,0.2,0.2,0.6799999999999999,0.136,3,0,low,False
211,Aaron Ramsey,A.Ramsey,Burnley,3,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,16703,44985,16703,44985,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,3,0,low,False
212,Oluwaseun Adewumi,Adewumi,Burnley,3,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,560,0,560,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,3,0,low,False
213,Jaydon Banel,Banel,Burnley,3,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,221,109,221,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,3,0,low,False
214,Mike Trésor Ndayishimiye,Trésor,Burnley,3,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,205,470,205,470,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,3,0,low,False
215,Zian Flemming,Flemming,Burnley,3,Forward,5.5,1,1.0,1.0,16,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.2,0.2,0.2,777,1317,777,1317,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.42105263157894735,0.18181818181818182,0.18181818181818182,0.6799999999999999,0.12363636363636363,4,0,low,False
216,Zeki Amdouni,Amdouni,Burnley,3,Forward,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,58,1035,58,1035,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,4,0,low,False
217,Lyle Foster,Foster,Burnley,3,Forward,5.0,2,2.0,2.0,73,0,0,0,3,0,0,0,0,0,0,0,6,4.8,22.7,10.0,3.8,0.4,0.4,0.4,8424,3517,8424,3517,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,1.9210526315789473,0.4,0.4,1.3599999999999999,0.272,4,0,low,False
218,Ashley Barnes,Barnes,Burnley,3,Forward,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,5649,11870,5649,11870,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,4,0,low,False
219,Michael Obafemi,Obafemi,Burnley,3,Forward,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,930,1972,930,1972,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,4,0,low,False
470,Martin Dúbravka,Dúbravka,Burnley,3,Goalkeeper,4.0,2,2.0,2.0,90,0,0,0,3,0,0,0,0,0,3,0,5,25.6,0.0,0.0,2.6,34.7,0.5,0.5,53004,14893,53004,14893,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,2.3684210526315788,0.5,0.5,1.3599999999999999,0.33999999999999997,1,0,low,False
676,Lesley Ugochukwu,Ugochukwu,Burnley,3,Midfielder,5.0,1,1.0,1.0,27,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.3,3.0,0.1,0.0,0.2,0.2,121,239,121,239,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.7105263157894737,0.2,0.2,0.6799999999999999,0.136,3,0,low,False
680,Armando Broja,Broja,Burnley,3,Forward,5.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1338,1641,1338,1641,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,4,0,low,False
66,Norberto Murara Neto,Neto,Bournemouth,4,Goalkeeper,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,3848,0,3848,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,1,0,low,False
67,Đorđe Petrović,Petrović,Bournemouth,4,Goalkeeper,4.5,2,2.0,2.0,90,0,0,0,4,0,0,0,0,0,6,0,10,47.8,0.0,0.0,4.8,3.4,0.4,0.4,21653,8285,21653,8285,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,2.3684210526315788,0.4444444444444444,0.4444444444444444,1.6,0.3555555555555555,1,0,low,False
68,Will Dennis,Dennis,Bournemouth,4,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3235,1899,3235,1899,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,1,0,low,False
69,Callan McKenna,McKenna,Bournemouth,4,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,438,421,438,421,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,1,0,low,False
70,Alex Paulsen,Paulsen,Bournemouth,4,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,237,317,237,317,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,1,0,low,False
71,Illia Zabarnyi,Zabarnyi,Bournemouth,4,Defender,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,3165,0,3165,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
72,Marcos Senesi Barón,Senesi,Bournemouth,4,Defender,4.5,2,2.0,2.0,90,0,0,0,4,0,0,0,0,0,0,0,1,26.6,14.6,2.0,4.3,1.0,0.4,0.4,12947,3062,12947,3062,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,2.3684210526315788,0.4444444444444444,0.4444444444444444,1.6,0.3555555555555555,2,0,low,False
73,Adam Smith,Smith,Bournemouth,4,Defender,4.5,1,1.0,1.0,89,0,0,0,3,0,0,0,0,0,0,0,2,12.2,10.5,4.0,2.7,0.4,0.2,0.2,6482,1514,6482,1514,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,2.3421052631578947,0.2222222222222222,0.2222222222222222,0.8,0.17777777777777776,2,0,low,False
74,Adrien Truffert,Truffert,Bournemouth,4,Defender,4.5,0,0.0,0.0,90,0,0,0,4,0,0,0,0,0,0,0,-1,18.2,19.1,0.0,3.7,0.8,0.0,0.0,9784,2993,9784,2993,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,2.3684210526315788,0.0,0.0,0.0,0.0,2,0,low,False
75,Matai Akinmboni,Akinmboni,Bournemouth,4,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,917,1244,917,1244,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
76,Owen Bevan,Bevan,Bournemouth,4,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,298,713,298,713,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
77,James Hill,Hill,Bournemouth,4,Defender,4.0,1,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.1,0.0,0.3,0.8,0.2,0.2,5264,3020,5264,3020,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.02631578947368421,0.25,0.25,0.8,0.2,2,0,low,False
78,Julián Araujo Zúñiga,J.Araujo,Bournemouth,4,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,3147,4938,3147,4938,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
79,Chris Mepham,Mepham,Bournemouth,4,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,264,759,264,759,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
80,Julio Soler Barreto,Soler,Bournemouth,4,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,579,1110,579,1110,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
81,Justin Kluivert,Kluivert,Bournemouth,4,Midfielder,7.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,171,20110,171,20110,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
82,Antoine Semenyo,Semenyo,Bournemouth,4,Midfielder,7.1,15,15.0,15.0,90,2,0,0,4,0,0,0,0,0,0,3,42,66.4,1.3,32.0,10.0,9.7,2.1,2.1,356304,15206,356304,15206,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,2.3684210526315788,2.1126760563380285,2.1126760563380285,12.0,1.6901408450704227,3,0,low,False
83,Dango Ouattara,O.Dango,Bournemouth,4,Midfielder,6.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,189,1474,189,1474,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
84,Marcus Tavernier,Tavernier,Bournemouth,4,Midfielder,5.5,4,4.0,4.0,90,0,0,0,4,0,0,0,0,0,0,0,20,24.6,14.1,33.0,7.2,0.4,0.7,0.7,7319,3081,7319,3081,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,2.3684210526315788,0.7272727272727273,0.7272727272727273,3.2,0.5818181818181818,3,0,low,False
85,Tyler Adams,Adams,Bournemouth,4,Midfielder,5.0,4,4.0,4.0,90,0,0,0,3,0,0,0,0,0,0,0,11,21.6,1.7,4.0,2.7,0.3,0.8,0.8,2889,1773,2889,1773,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,2.3684210526315788,0.8,0.8,3.2,0.64,3,0,low,False
86,David Brooks,Brooks,Bournemouth,4,Midfielder,5.0,4,4.0,4.0,83,0,1,0,2,0,0,0,1,0,0,0,23,27.2,40.3,18.0,8.6,0.2,0.8,0.8,3851,1125,3851,1125,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,2.1842105263157894,0.8,0.8,3.2,0.64,3,0,low,False
87,Ryan Christie,Christie,Bournemouth,4,Midfielder,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,28,1236,28,1236,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
88,Lewis Cook,Cook,Bournemouth,4,Midfielder,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,164,20,164,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
89,Philip Billing,Philip,Bournemouth,4,Midfielder,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,195,655,195,655,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
90,Alex Scott,Scott,Bournemouth,4,Midfielder,5.0,2,2.0,2.0,73,0,0,0,2,0,0,0,0,0,0,0,7,2.0,2.1,2.0,0.6,0.1,0.4,0.4,601,564,601,564,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,1.9210526315789473,0.4,0.4,1.6,0.32,3,0,low,False
91,Luis Sinisterra Lucumí,Sinisterra,Bournemouth,4,Midfielder,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,683,22,683,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
92,Romain Faivre,Faivre,Bournemouth,4,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,737,1259,737,1259,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
93,Hamed Traorè,H.Traorè,Bournemouth,4,Midfielder,4.5,4,4.0,4.0,16,0,1,0,2,0,0,0,0,0,0,0,12,21.2,10.0,0.0,3.1,0.7,0.9,0.9,25913,5215,25913,5215,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.42105263157894735,0.8888888888888888,0.8888888888888888,3.2,0.711111111111111,3,0,low,False
94,Dominic Sadi,Sadi,Bournemouth,4,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,239,399,239,399,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
95,Zain Silcott-Duberry,Silcott-Duberry,Bournemouth,4,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,145,497,145,497,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
96,Ben Winterburn,Winterburn,Bournemouth,4,Midfielder,4.5,1,1.0,1.0,6,0,0,0,2,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.1,0.2,0.2,825,477,825,477,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.15789473684210525,0.2222222222222222,0.2222222222222222,0.8,0.17777777777777776,3,0,low,False
97,Francisco Evanilson de Lima Barbosa,Evanilson,Bournemouth,4,Forward,7.0,1,1.0,1.0,90,0,0,0,4,0,0,0,1,0,0,0,-1,0.0,0.6,17.0,1.6,2.0,0.1,0.1,18117,12972,18117,12972,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,2.3684210526315788,0.14285714285714285,0.14285714285714285,0.8,0.11428571428571428,4,0,low,False
98,Enes Ünal,Enes Ünal,Bournemouth,4,Forward,5.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,157,69,157,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,4,0,low,False
99,Daniel Adu-Adjei,Adu-Adjei,Bournemouth,4,Forward,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1445,2038,1445,2038,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,4,0,low,False
100,Eli Junior Kroupi,Kroupi.Jr,Bournemouth,4,Forward,4.5,1,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.1,0.2,0.2,15601,6064,15601,6064,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.02631578947368421,0.2222222222222222,0.2222222222222222,0.8,0.17777777777777776,4,0,low,False
685,Bafodé Diakité,Diakité,Bournemouth,4,Defender,4.5,0,0.0,0.0,90,0,0,0,4,0,0,0,0,0,0,0,2,14.8,0.2,0.0,1.5,0.2,0.0,0.0,2077,652,2077,652,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,2.3684210526315788,0.0,0.0,0.0,0.0,2,0,low,False
687,Remy Rees-Dottin,Rees-Dottin,Bournemouth,4,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3205,814,3205,814,1.8,2.4,2.0,5,1130.0,1200.0,Wolves,True,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
101,Caoimhín Kelleher,Kelleher,Brentford,5,Goalkeeper,4.5,1,1.0,1.0,90,0,0,0,3,0,0,0,0,0,2,0,4,11.8,0.0,0.0,1.2,10.8,0.2,0.2,8576,37581,8576,37581,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,2.3684210526315788,0.2222222222222222,0.2222222222222222,0.76,0.16888888888888887,1,0,low,False
102,Ellery Balcombe,Balcombe,Brentford,5,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1073,650,1073,650,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.0,0.0,0.0,0.0,0.0,1,0,low,False
103,Matthew Cox,Cox,Brentford,5,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,340,336,340,336,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.0,0.0,0.0,0.0,0.0,1,0,low,False
104,Julian Eyestone,Eyestone,Brentford,5,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,106,186,106,186,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.0,0.0,0.0,0.0,0.0,1,0,low,False
105,Hákon Rafn Valdimarsson,Valdimarsson,Brentford,5,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,850,1927,850,1927,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.0,0.0,0.0,0.0,0.0,1,0,low,False
106,Nathan Collins,Collins,Brentford,5,Defender,5.0,0,0.0,0.0,90,0,0,0,3,0,0,0,1,0,0,0,0,9.8,0.2,5.0,1.5,1.7,0.0,0.0,2405,7186,2405,7186,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,2.3684210526315788,0.0,0.0,0.0,0.0,2,0,low,False
107,Keane Lewis-Potter,Lewis-Potter,Brentford,5,Defender,5.0,1,1.0,1.0,68,0,0,0,3,0,0,0,0,0,0,0,-8,5.4,4.5,7.0,1.7,0.4,0.2,0.2,1189,1619,1189,1619,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,1.7894736842105263,0.2,0.2,0.76,0.152,2,0,low,False
