id,name,web_name,team,position,cost,total_points,form,points_per_game,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,selected_by_percent,value_form,value_season,transfers_in,transfers_out,transfers_in_event,transfers_out_event,minutes_per_game,cost_efficiency,form_per_cost,position_encoded
596,João Pedro Ferreira Silva,Jota Silva,Nott'm Forest,Midfielder,5.9,52,1.0,1.7,835,3,2,1,16,0,0,0,5,0,0,0,212,221.8,182.9,239.0,64.6,0.1,0.2,8.8,21924,28282,0,0,21.973684210526315,8.813559322033898,0.1694915254237288,3.0
620,Ramón Sosa,Sosa,Nott'm Forest,Midfielder,5.5,25,0.0,1.3,280,1,0,1,5,0,0,0,1,0,0,0,101,87.4,103.0,104.0,29.2,0.1,0.0,4.5,7803,7637,0,0,7.368421052631579,4.545454545454546,0.0,3.0
653,Felipe Rodrigues da Silva,Morato,Nott'm Forest,Defender,4.5,36,0.0,1.4,891,0,0,3,14,0,0,0,5,0,0,2,125,205.2,10.8,22.0,24.0,0.1,0.0,8.0,16580,12184,0,0,23.44736842105263,8.0,0.0,2.0
706,Zach Abbott,Abbott,Nott'm Forest,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6093,3392,0,0,0.0,0.0,0.0,2.0
721,Wayne Hennessey,Hennessey,Nott'm Forest,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4330,2467,0,0,0.0,0.0,0.0,1.0
747,Nuno Herlander Simões Espírito Santo,Nuno,Nott'm Forest,Manager,1.1,78,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,3.6,70.9,58457,42087,0,0,0.0,70.9090909090909,3.6363636363636362,
14,Aaron Ramsdale,Ramsdale,Southampton,Goalkeeper,4.4,97,2.0,3.2,2700,0,0,3,66,0,2,0,2,0,125,11,315,980.6,0.1,0.0,98.3,1.3,0.5,22.0,357661,340586,0,0,71.05263157894737,22.045454545454543,0.45454545454545453,1.0
27,Cameron Archer,Archer,Southampton,Forward,4.8,57,1.0,1.6,1421,2,0,2,34,0,0,1,0,0,0,4,145,125.2,102.5,376.0,60.0,1.1,0.2,11.9,554350,586667,0,0,37.39473684210526,11.875,0.20833333333333334,4.0
188,Lesley Ugochukwu,Ugochukwu,Southampton,Midfielder,4.4,47,1.0,1.8,1652,1,1,1,39,0,0,0,7,0,0,3,209,265.0,211.9,84.0,55.9,0.3,0.2,10.7,81741,85086,0,0,43.473684210526315,10.681818181818182,0.22727272727272727,3.0
397,Ryan Fraser,Fraser,Southampton,Midfielder,4.8,7,0.0,0.9,303,0,0,0,12,0,0,0,0,1,0,0,31,35.8,26.8,13.0,6.7,0.0,0.0,1.5,2848,5195,0,0,7.973684210526316,1.4583333333333335,0.0,3.0
451,Samuel Amo-Ameyaw,Amo-Ameyaw,Southampton,Midfielder,4.4,1,0.0,0.5,26,0,0,0,0,0,0,0,1,0,0,0,1,4.0,16.1,6.0,2.6,0.1,0.0,0.2,24416,29770,0,0,0.6842105263157895,0.22727272727272727,0.0,3.0
452,Joe Aribo,Aribo,Southampton,Midfielder,4.9,72,0.5,2.2,2007,3,0,1,56,0,0,0,1,0,0,7,394,386.2,293.0,242.0,92.3,0.1,0.1,14.7,22304,24348,0,0,52.81578947368421,14.693877551020407,0.1020408163265306,3.0
453,Adam Armstrong,Armstrong,Southampton,Forward,5.1,45,0.0,2.2,1246,2,3,2,35,0,0,1,4,0,0,2,145,154.4,143.7,262.0,56.0,0.5,0.0,8.8,273688,395522,0,0,32.78947368421053,8.823529411764707,0.0,4.0
454,Gavin Bazunu,Bazunu,Southampton,Goalkeeper,4.3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2973,26185,0,0,0.0,0.0,0.0,1.0
455,Jan Bednarek,Bednarek,Southampton,Defender,4.0,60,0.0,2.0,2531,2,0,3,57,0,0,0,7,0,0,3,283,770.6,78.3,71.0,91.9,1.9,0.0,15.0,656501,608177,0,0,66.60526315789474,15.0,0.0,2.0
456,Armel Bella-Kotchap,Bella-Kotchap,Southampton,Defender,3.9,2,0.0,0.5,329,0,0,0,13,0,0,0,0,0,0,0,7,64.6,2.3,4.0,7.0,0.4,0.0,0.5,61408,64327,0,0,8.657894736842104,0.5128205128205129,0.0,2.0
457,James Bree,Bree,Southampton,Defender,3.9,23,0.5,1.4,1070,0,1,1,31,0,0,0,0,0,0,0,95,187.4,159.4,43.0,39.0,0.3,0.1,5.9,67204,58176,0,0,28.157894736842106,5.897435897435898,0.12820512820512822,2.0
458,Shea Charles,Charles,Southampton,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091,7829,0,0,0.0,0.0,0.0,3.0
459,Samuel Edozie,Edozie,Southampton,Midfielder,4.9,1,0.0,0.5,64,0,0,0,0,0,0,0,1,0,0,0,6,9.8,19.0,22.0,5.1,0.0,0.0,0.2,463,2678,0,0,1.6842105263157894,0.2040816326530612,0.0,3.0
460,Ronnie Edwards,Edwards,Southampton,Defender,3.9,1,0.0,1.0,12,0,0,0,1,0,0,0,0,0,0,0,-1,5.0,0.1,0.0,0.5,0.2,0.0,0.3,41084,45255,0,0,0.3157894736842105,0.25641025641025644,0.0,2.0
461,Taylor Harwood-Bellis,Harwood-Bellis,Southampton,Defender,3.9,55,0.5,1.6,2824,1,0,3,65,0,0,0,9,0,0,2,268,727.0,218.3,252.0,119.9,4.1,0.1,14.1,842314,1404432,0,0,74.3157894736842,14.102564102564102,0.12820512820512822,2.0
462,Kamaldeen Sulemana,Kamaldeen,Southampton,Midfielder,5.0,53,1.5,2.0,1394,1,2,3,36,0,0,0,2,0,0,2,163,187.2,182.4,290.0,65.7,0.0,0.3,10.6,9208,8633,0,0,36.68421052631579,10.6,0.3,3.0
463,Adam Lallana,Lallana,Southampton,Midfielder,5.0,17,0.0,1.2,352,0,2,0,8,0,0,0,4,0,0,1,74,81.2,82.4,21.0,18.4,0.0,0.0,3.4,4192,6895,0,0,9.263157894736842,3.4,0.0,3.0
464,Juan Larios López,Larios,Southampton,Defender,3.9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,6348,10837,0,0,0.0,0.0,0.0,2.0
465,Mateusz Lis,Lis,Southampton,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,888,20023,0,0,0.0,0.0,0.0,1.0
466,Joe Lumley,Lumley,Southampton,Goalkeeper,4.0,8,0.0,2.7,270,0,0,0,7,0,0,0,0,0,13,0,22,102.2,0.0,0.0,10.2,0.4,0.0,2.0,83341,74402,0,0,7.105263157894737,2.0,0.0,1.0
467,Ryan Manning,Manning,Southampton,Defender,4.3,34,0.0,1.4,1458,0,2,1,35,0,0,0,2,0,0,0,162,307.4,498.3,71.0,87.6,0.1,0.0,7.9,8094,11769,0,0,38.36842105263158,7.906976744186047,0.0,2.0
468,Sékou Mara,Mara,Southampton,Forward,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782,8361,0,0,0.0,0.0,0.0,4.0
469,Alex McCarthy,McCarthy,Southampton,Goalkeeper,4.2,12,0.0,2.4,450,0,0,0,13,0,0,0,0,0,24,0,32,166.4,0.0,0.0,16.7,0.1,0.0,2.9,20111,29383,0,0,11.842105263157896,2.857142857142857,0.0,1.0
470,Paul Onuachu,Onuachu,Southampton,Forward,4.9,51,0.5,2.0,1038,4,1,1,26,0,0,0,4,0,0,4,151,219.8,127.3,479.0,81.7,0.3,0.1,10.4,92857,81869,0,0,27.31578947368421,10.408163265306122,0.1020408163265306,4.0
471,Will Smallbone,Smallbone,Southampton,Midfielder,5.0,26,1.0,1.4,679,1,0,0,22,0,0,0,1,0,0,0,119,112.6,163.3,64.0,33.9,0.0,0.2,5.2,2919,7130,0,0,17.86842105263158,5.2,0.2,3.0
472,Jack Stephens,Stephens,Southampton,Defender,4.0,31,0.5,1.6,1389,1,0,2,31,0,0,0,2,2,0,2,112,291.8,71.6,51.0,41.5,0.3,0.1,7.8,124102,131833,0,0,36.55263157894737,7.75,0.125,2.0
473,Ross Stewart,Stewart,Southampton,Forward,4.4,20,5.0,1.7,382,1,0,1,9,0,0,0,1,0,0,3,59,54.4,15.4,96.0,16.3,1.7,1.1,4.5,863984,762190,0,0,10.052631578947368,4.545454545454545,1.1363636363636362,4.0
474,Sugawara Yukinari,Sugawara,Southampton,Defender,4.2,43,0.5,1.4,1548,1,1,2,46,0,0,0,4,0,0,0,116,315.4,291.3,137.0,74.2,0.1,0.1,10.2,36209,44201,0,0,40.73684210526316,10.238095238095237,0.11904761904761904,2.0
475,Charlie Taylor,Taylor,Southampton,Defender,3.9,6,0.5,0.8,353,0,0,0,12,0,0,0,1,0,0,0,26,102.0,27.8,4.0,13.5,3.0,0.1,1.5,419661,650430,0,0,9.289473684210526,1.5384615384615385,0.12820512820512822,2.0
476,Kyle Walker-Peters,Walker-Peters,Southampton,Defender,4.2,54,0.0,1.6,2918,0,3,2,77,0,0,0,5,0,0,3,240,503.8,406.8,237.0,114.4,0.3,0.0,12.9,58561,82157,0,0,76.78947368421052,12.857142857142856,0.0,2.0
477,Nathan Wood-Gordon,Wood,Southampton,Defender,3.9,14,0.5,1.3,771,0,0,1,20,0,0,0,2,0,0,2,54,137.8,20.3,16.0,17.6,1.0,0.1,3.6,126645,158030,0,0,20.289473684210527,3.58974358974359,0.12820512820512822,2.0
515,Maxwel Cornet,Cornet,Southampton,Midfielder,4.7,1,0.0,0.5,71,0,0,0,4,0,0,0,1,0,0,0,12,11.6,3.5,7.0,2.2,0.0,0.0,0.2,2364,4744,0,0,1.868421052631579,0.2127659574468085,0.0,3.0
518,Flynn Downes,Downes,Southampton,Midfielder,4.7,48,1.5,1.8,2149,1,0,4,49,0,0,0,12,0,0,0,312,297.6,292.2,118.0,71.0,0.0,0.3,10.2,8033,11844,0,0,56.55263157894737,10.212765957446807,0.3191489361702127,3.0
584,Ben Brereton Díaz,Brereton Díaz,Southampton,Midfielder,4.8,13,0.0,1.3,446,0,0,0,10,0,0,0,1,0,0,0,43,21.8,63.6,81.0,16.8,0.1,0.0,2.7,22711,83231,0,0,11.736842105263158,2.7083333333333335,0.0,3.0
608,Tyler Dibling,Dibling,Southampton,Midfielder,4.3,68,1.0,2.1,1863,2,2,3,50,0,0,0,6,0,0,4,247,261.0,344.5,264.0,87.0,1.4,0.2,15.8,828208,702137,0,0,49.026315789473685,15.813953488372094,0.23255813953488372,3.0
623,Mateus Gonçalo Espanha Fernandes,M.Fernandes,Southampton,Midfielder,5.0,95,4.0,2.6,2911,2,4,5,66,0,0,0,8,0,0,8,513,553.4,649.5,372.0,157.8,0.1,0.8,19.0,32821,29503,0,0,76.60526315789474,19.0,0.8,3.0
693,Joseph O'Brien-Whitmarsh,O'Brien-Whitmarsh,Southampton,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828,796,0,0,0.0,0.0,0.0,3.0
718,Welington Damascena Santos,Welington,Southampton,Defender,4.0,14,1.0,1.4,478,0,0,1,10,0,0,0,1,0,0,0,53,120.2,58.4,11.0,19.0,0.0,0.2,3.5,1520,1027,0,0,12.578947368421053,3.5,0.25,2.0
719,Joachim Kayi-Sanda,Kayi Sanda,Southampton,Defender,4.0,2,1.0,1.0,12,0,0,0,1,0,0,0,0,0,0,0,3,3.2,0.3,2.0,0.6,0.0,0.2,0.5,817,665,0,0,0.3157894736842105,0.5,0.25,2.0
734,Albert Grønbæk,Grønbæk,Southampton,Midfielder,4.9,6,0.0,1.5,141,0,0,0,3,0,0,0,0,0,0,0,13,15.8,11.4,9.0,3.7,0.0,0.0,1.2,1308,1064,0,0,3.710526315789474,1.2244897959183672,0.0,3.0
748,Simon Rusk,Rusk,Southampton,Manager,0.5,38,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,1.0,76.0,3186,2099,0,0,0.0,76.0,1.0,
798,Jay Robinson,Jay Robinson,Southampton,Forward,4.4,5,1.5,1.2,134,0,0,0,2,0,0,0,0,0,0,0,19,21.8,34.4,29.0,8.6,0.0,0.3,1.1,6949,2098,0,0,3.526315789473684,1.1363636363636362,0.3409090909090909,4.0
804,Jayden Moore,Moore,Southampton,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,2.0
82,Dominic Solanke-Mitchell,Solanke,Spurs,Forward,7.3,108,4.0,4.0,2199,9,5,4,43,1,0,0,0,0,0,7,404,505.8,199.8,729.0,142.1,4.7,0.5,14.8,2826385,5127407,0,0,57.86842105263158,14.794520547945206,0.547945205479452,4.0
478,Ashley Phillips,A.Phillips,Spurs,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,8361,44512,0,0,0.0,0.0,0.0,2.0
479,Brandon Austin,Austin,Spurs,Goalkeeper,4.0,1,0.0,1.0,90,0,0,0,2,0,0,0,0,0,2,0,7,20.0,0.0,0.0,2.0,0.4,0.0,0.2,41189,47044,0,0,2.3684210526315788,0.25,0.0,1.0
480,Rodrigo Bentancur,Bentancur,Spurs,Midfielder,4.9,49,1.0,1.9,1640,2,0,3,26,0,0,0,9,0,0,1,293,324.6,208.5,165.0,70.2,0.1,0.2,10.0,24694,41645,0,0,43.1578947368421,10.0,0.2040816326530612,3.0
481,Lucas Bergvall,Bergvall,Spurs,Midfielder,4.4,44,0.0,1.6,1200,0,2,3,25,0,0,0,3,0,0,0,216,237.2,218.7,97.0,55.0,0.8,0.0,10.0,253610,268104,0,0,31.57894736842105,10.0,0.0,3.0
482,Yves Bissouma,Bissouma,Spurs,Midfielder,4.8,50,1.0,1.8,1396,2,0,3,28,0,0,0,7,0,0,4,258,283.8,133.8,59.0,48.0,0.2,0.2,10.4,95124,99052,0,0,36.73684210526316,10.416666666666668,0.20833333333333334,3.0
483,Bryan Gil Salvatierra,Bryan,Spurs,Midfielder,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,153,0,0,0.0,0.0,0.0,3.0
484,Ben Davies,Davies,Spurs,Defender,4.3,28,0.0,1.6,1329,0,0,3,26,0,0,0,5,0,0,0,154,343.6,42.1,49.0,43.7,0.2,0.0,6.5,19940,32145,0,0,34.973684210526315,6.511627906976744,0.0,2.0
485,Alfie Devine,Devine,Spurs,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4716,12913,0,0,0.0,0.0,0.0,3.0
486,Radu Drăgușin,Dragusin,Spurs,Defender,4.3,24,0.0,1.5,1250,0,0,2,29,0,0,0,1,0,0,0,96,256.4,58.1,47.0,36.2,0.1,0.0,5.6,56205,70397,0,0,32.89473684210526,5.5813953488372094,0.0,2.0
487,Emerson Leite de Souza Junior,E.Royal,Spurs,Defender,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2708,0,0,0.0,0.0,0.0,2.0
488,Fraser Forster,Forster,Spurs,Goalkeeper,4.3,19,0.0,2.7,630,0,0,1,15,0,0,0,0,0,29,0,64,221.0,0.0,0.0,22.2,0.3,0.0,4.4,105486,107219,0,0,16.57894736842105,4.4186046511627906,0.0,1.0
489,Archie Gray,Gray,Spurs,Midfielder,4.6,45,1.5,1.6,1750,0,0,2,41,1,0,0,1,0,0,0,253,254.6,71.4,15.0,34.3,0.2,0.3,9.8,41227,52251,0,0,46.05263157894737,9.782608695652174,0.32608695652173914,3.0
490,Pierre-Emile Højbjerg,Højbjerg,Spurs,Midfielder,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,532,0,0,0.0,0.0,0.0,3.0
491,Brennan Johnson,Johnson,Spurs,Midfielder,6.2,137,1.5,4.2,2171,11,6,2,38,0,0,0,5,0,0,13,461,559.6,295.0,761.0,161.0,2.3,0.2,22.1,2279095,2164899,0,0,57.13157894736842,22.096774193548388,0.24193548387096772,3.0
492,Dejan Kulusevski,Kulusevski,Spurs,Midfielder,6.2,117,0.0,3.7,2386,7,4,6,41,0,0,0,3,0,0,9,426,613.6,843.8,733.0,218.7,2.2,0.0,18.9,1487786,1561097,0,0,62.78947368421053,18.870967741935484,0.0,3.0
493,Giovani Lo Celso,Lo Celso,Spurs,Midfielder,4.9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2052,10727,0,0,0.0,0.0,0.0,3.0
494,James Maddison,Maddison,Spurs,Midfielder,7.4,133,0.0,4.3,1799,9,8,6,32,0,0,0,6,0,0,15,592,683.4,702.3,495.0,187.8,3.8,0.0,18.0,2397921,2588050,0,0,47.3421052631579,17.972972972972972,0.0,3.0
495,Pedro Porro,Pedro Porro,Spurs,Defender,5.2,98,-0.5,3.0,2606,2,6,6,47,0,0,0,5,0,0,6,456,778.4,932.9,200.0,191.2,16.5,-0.1,18.8,2929653,4727393,0,0,68.57894736842105,18.846153846153847,-0.09615384615384615,2.0
496,Sergio Reguilón,Reguilón,Spurs,Defender,4.1,2,0.5,0.5,194,0,0,0,3,0,0,0,2,0,0,0,20,33.4,25.2,13.0,7.2,0.2,0.1,0.5,15797,34314,0,0,5.105263157894737,0.48780487804878053,0.12195121951219513,2.0
497,Richarlison de Andrade,Richarlison,Spurs,Forward,6.8,35,1.0,2.3,497,4,1,1,9,0,0,0,2,0,0,0,138,180.8,57.1,243.0,47.4,0.4,0.1,5.1,78286,161582,0,0,13.078947368421053,5.147058823529412,0.14705882352941177,4.0
498,Cristian Romero,Romero,Spurs,Defender,4.9,49,0.0,2.7,1416,1,1,3,22,0,0,0,3,0,0,3,245,343.2,113.1,232.0,69.0,3.5,0.0,10.0,976569,1299371,0,0,37.26315789473684,10.0,0.0,2.0
499,Pape Matar Sarr,P.M.Sarr,Spurs,Midfielder,4.7,71,1.0,2.0,1901,3,2,2,38,0,0,0,6,0,0,4,365,398.4,257.2,220.0,87.2,0.2,0.2,15.1,60946,71948,0,0,50.026315789473685,15.106382978723405,0.2127659574468085,3.0
500,Dane Scarlett,Scarlett,Spurs,Forward,4.4,6,0.0,2.0,31,0,1,0,1,0,0,0,0,0,0,0,20,24.4,11.0,17.0,5.2,0.7,0.0,1.4,150403,103910,0,0,0.8157894736842105,1.3636363636363635,0.0,4.0
502,Manor Solomon,Solomon,Spurs,Midfielder,5.4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,5494,0,0,0.0,0.0,0.0,3.0
503,Son Heung-min,Son,Spurs,Midfielder,9.7,129,1.0,4.3,2106,7,10,4,35,0,0,1,1,0,0,12,543,629.6,734.9,707.0,207.2,4.1,0.1,13.3,2141985,2790602,0,0,55.421052631578945,13.29896907216495,0.10309278350515465,3.0
504,Djed Spence,Spence,Spurs,Defender,4.4,51,0.5,2.0,1790,1,2,3,39,1,0,0,2,1,0,6,216,433.0,226.6,100.0,76.1,0.7,0.1,11.6,171614,107909,0,0,47.10526315789474,11.59090909090909,0.11363636363636363,2.0
505,Destiny Udogie,Udogie,Spurs,Defender,4.8,43,0.0,1.7,1923,0,1,2,35,1,0,0,2,0,0,0,233,354.8,256.5,132.0,74.5,1.5,0.0,9.0,342074,599230,0,0,50.60526315789474,8.958333333333334,0.0,2.0
506,Micky van de Ven,Van de Ven,Spurs,Defender,4.5,32,0.5,2.5,1014,0,2,2,17,0,0,0,4,0,0,2,139,212.0,39.4,57.0,30.9,2.4,0.1,7.1,1059189,1529132,0,0,26.68421052631579,7.111111111111111,0.1111111111111111,2.0
507,Alejo Véliz,Veliz,Spurs,Forward,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,987,0,0,0.0,0.0,0.0,4.0
508,Guglielmo Vicario,Vicario,Spurs,Goalkeeper,4.8,66,0.5,2.8,2160,0,0,4,37,0,0,0,1,0,68,2,293,587.8,0.0,0.0,58.5,1.8,0.1,13.8,279535,543983,0,0,56.8421052631579,13.75,0.10416666666666667,1.0
509,Timo Werner,Werner,Spurs,Midfielder,6.2,34,0.0,1.9,504,0,3,1,12,0,0,0,0,0,0,2,120,114.6,148.0,113.0,37.1,0.1,0.0,5.5,15034,36838,0,0,13.263157894736842,5.483870967741935,0.0,3.0
510,Alfie Whiteman,Whiteman,Spurs,Goalkeeper,3.9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,138658,116867,0,0,0.0,0.0,0.0,1.0
609,Will Lankshear,Lankshear,Spurs,Forward,4.5,3,0.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,0.0,0.7,434203,404613,0,0,0.2631578947368421,0.6666666666666666,0.0,4.0
610,Mikey Moore,Moore,Spurs,Midfielder,4.5,19,1.0,1.9,359,0,2,0,5,0,0,0,0,0,0,0,51,33.2,45.2,34.0,11.0,0.2,0.2,4.2,50725,54928,0,0,9.447368421052632,4.222222222222222,0.2222222222222222,3.0
612,Wilson Odobert,Odobert,Spurs,Midfielder,5.3,34,1.5,2.1,843,1,0,1,20,0,0,0,0,0,0,3,92,101.2,108.6,156.0,36.7,0.0,0.3,6.4,13405,12863,0,0,22.18421052631579,6.415094339622642,0.2830188679245283,3.0
683,Callum Olusesi,Olusesi,Spurs,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412,1071,0,0,0.0,0.0,0.0,3.0
684,Malachi Hardy,Hardy,Spurs,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3158,2536,0,0,0.0,0.0,0.0,2.0
689,Luca Williams-Barnett,Williams-Barnett,Spurs,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790,802,0,0,0.0,0.0,0.0,3.0
699,Alfie Dorrington,Dorrington,Spurs,Defender,4.0,1,0.0,1.0,13,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.2,0.0,0.1,0.0,0.0,0.2,1051,1123,0,0,0.34210526315789475,0.25,0.0,2.0
700,Maeson King,King,Spurs,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2528,1748,0,0,0.0,0.0,0.0,2.0
716,Antonín Kinsky,Kinsky,Spurs,Goalkeeper,4.1,17,1.0,2.8,540,0,0,1,11,0,0,0,0,0,24,0,86,208.2,10.1,0.0,21.7,0.1,0.2,4.1,47681,37037,0,0,14.210526315789474,4.146341463414634,0.24390243902439027,1.0
717,Min-Hyeok Yang,Yang,Spurs,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468,417,0,0,0.0,0.0,0.0,3.0
729,Damola Ajayi,Ajayi,Spurs,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210,705,0,0,0.0,0.0,0.0,3.0
749,Ange Postecoglou,Postecoglou,Spurs,Manager,1.1,58,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.3,0.5,52.7,43860,23721,0,0,0.0,52.72727272727272,0.45454545454545453,
760,Dante Cassanova,Cassanova,Spurs,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761,420,0,0,0.0,0.0,0.0,2.0
767,Kevin Danso,Danso,Spurs,Defender,4.4,16,0.5,1.6,842,0,0,1,18,0,0,0,0,0,0,0,104,242.0,34.4,72.0,34.9,0.0,0.1,3.6,9931,7767,0,0,22.157894736842106,3.6363636363636362,0.11363636363636363,2.0
768,Mathys Tel,Tel,Spurs,Midfielder,5.8,42,3.0,3.2,908,2,2,2,20,0,0,0,2,0,0,2,151,183.8,208.3,236.0,62.3,0.1,0.5,7.2,46727,36001,0,0,23.894736842105264,7.241379310344827,0.5172413793103449,3.0
123,Evan Ferguson,Ferguson,West Ham,Forward,5.5,28,0.0,1.3,385,1,0,1,9,0,0,0,0,0,0,2,97,80.0,68.5,104.0,25.0,0.3,0.0,5.1,90193,86868,0,0,10.131578947368421,5.090909090909091,0.0,4.0
388,Aaron Wan-Bissaka,Wan-Bissaka,West Ham,Defender,4.5,118,3.0,3.3,3154,2,6,6,59,1,0,0,1,0,0,15,496,807.4,531.5,188.0,152.7,6.4,0.7,26.2,1500048,1043373,0,0,83.0,26.22222222222222,0.6666666666666666,2.0
511,Edson Álvarez Velázquez,Álvarez,West Ham,Midfielder,5.0,40,1.0,1.4,1769,0,1,3,31,0,0,0,7,1,0,0,221,281.8,213.9,51.0,54.7,0.1,0.2,8.0,16810,21389,0,0,46.55263157894737,8.0,0.2,3.0
512,Michail Antonio,Antonio,West Ham,Forward,5.2,42,0.0,3.0,834,1,4,4,18,0,0,0,1,0,0,3,111,72.0,139.5,194.0,39.5,0.8,0.0,8.1,386496,484346,0,0,21.94736842105263,8.076923076923077,0.0,4.0
513,Alphonse Areola,Areola,West Ham,Goalkeeper,4.2,69,1.0,2.7,2259,0,0,4,41,1,0,0,0,0,82,1,261,619.8,0.0,0.0,62.1,7.2,0.2,16.4,877867,1021415,0,0,59.44736842105263,16.428571428571427,0.23809523809523808,1.0
514,Jarrod Bowen,Bowen,West Ham,Midfielder,7.9,193,10.5,5.7,2974,13,11,8,50,0,0,0,1,0,0,21,678,903.0,737.8,1081.0,271.9,18.0,1.3,24.4,3689972,2430305,0,0,78.26315789473684,24.430379746835442,1.3291139240506329,3.0
516,Vladimír Coufal,Coufal,West Ham,Defender,4.1,27,0.5,1.2,1056,0,0,2,21,1,0,0,5,0,0,1,89,204.0,142.0,70.0,41.3,0.4,0.1,6.6,43051,91093,0,0,27.789473684210527,6.585365853658537,0.12195121951219513,2.0
517,Aaron Cresswell,Cresswell,West Ham,Defender,3.9,36,1.0,2.0,818,0,0,3,8,0,0,0,3,0,0,3,159,148.4,152.3,14.0,31.4,1.7,0.3,9.2,258242,319638,0,0,21.526315789473685,9.230769230769232,0.25641025641025644,2.0
519,George Earthy,Earthy,West Ham,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8137,0,0,0.0,0.0,0.0,3.0
